Date,Fund_A,Fund_B,Fund_C,Fund_D
2026-02-24,1259.54,280.4,1541.36,168.29
2026-02-25,1262.97,280.54,1529.69,168.3
2026-02-26,1263.61,281.31,1528.22,168.3
2026-02-27,1253.55,281.34,1527.79,168.31
2026-02-28,1244.44,279.3,1535.87,168.37
2026-03-01,1246.8,277.29,1542.15,168.39
2026-03-02,1231.92,277.06,1572.91,168.43
2026-03-03,1239.47,276.89,1566.75,168.46
2026-03-04,1238.69,278.19,1573.11,168.46
2026-03-05,1262.38,279.36,1609.09,168.46
2026-03-06,1279.63,280.31,1600.93,168.49
2026-03-07,1278.65,279.96,1603.8,168.5
2026-03-08,1278.22,278.0,1590.27,168.55
2026-03-09,1285.92,278.67,1592.18,168.56
2026-03-10,1298.96,279.5,1581.19,168.56
2026-03-11,1287.12,276.09,1597.55,168.56
2026-03-12,1274.3,274.94,1600.45,168.56
2026-03-13,1270.1,274.01,1587.09,168.64
2026-03-14,1274.72,274.24,1600.39,168.7
2026-03-15,1278.73,273.16,1603.79,168.7
2026-03-16,1286.99,273.16,1618.94,168.74
2026-03-17,1278.48,272.92,1602.21,168.74
2026-03-18,1261.9,272.76,1608.48,168.8
2026-03-19,1268.5,271.8,1620.93,168.8
2026-03-20,1262.82,270.95,1615.17,168.83
2026-03-21,1248.57,269.48,1596.81,168.83
2026-03-22,1249.96,270.08,1596.86,168.83
2026-03-23,1256.03,270.95,1616.14,168.86
2026-03-24,1255.5,269.92,1634.07,168.86
2026-03-25,1252.54,272.14,1628.18,168.86
2026-03-26,1251.74,271.75,1609.31,168.93
2026-03-27,1249.42,274.0,1603.47,169.04
2026-03-28,1240.1,273.14,1597.09,169.09
2026-03-29,1235.35,270.32,1604.5,169.09
2026-03-30,1239.41,270.95,1603.6,169.18
2026-03-31,1242.05,271.36,1592.94,169.18
2026-04-01,1243.6,271.47,1610.29,169.18
2026-04-02,1236.84,270.62,1613.11,169.2
2026-04-03,1235.89,270.63,1620.43,169.29
2026-04-04,1220.83,269.97,1594.99,169.35
2026-04-05,1222.43,269.6,1559.64,169.35
2026-04-06,1232.87,270.86,1539.32,169.35
2026-04-07,1222.79,271.18,1533.02,169.4
2026-04-08,1219.01,272.11,1542.03,169.4
2026-04-09,1221.66,271.84,1509.01,169.42
2026-04-10,1230.85,271.41,1532.49,169.42
2026-04-11,1228.02,269.84,1535.61,169.46
2026-04-12,1223.47,269.38,1556.08,169.49
2026-04-13,1210.01,264.79,1543.8,169.49
2026-04-14,1211.07,264.04,1551.81,169.55
2026-04-15,1225.74,263.98,1553.72,169.59
2026-04-16,1228.04,264.82,1566.41,169.63
2026-04-17,1228.22,264.51,1563.63,169.63
2026-04-18,1230.84,265.05,1571.29,169.65
2026-04-19,1231.1,262.1,1588.37,169.66
2026-04-20,1225.69,262.08,1579.33,169.67
2026-04-21,1231.86,259.85,1583.61,169.69
2026-04-22,1233.81,258.27,1556.36,169.76
2026-04-23,1234.27,258.07,1567.36,169.82
2026-04-24,1227.7,259.86,1597.18,169.82
2026-04-25,1237.29,260.42,1579.24,169.87
2026-04-26,1242.38,260.51,1578.55,169.93
2026-04-27,1238.78,260.54,1592.38,169.94
2026-04-28,1246.29,259.63,1593.53,169.97
2026-04-29,1243.07,258.95,1596.7,170.01
2026-04-30,1237.83,259.59,1591.5,170.01
2026-05-01,1232.77,257.77,1585.78,170.01
2026-05-02,1220.6,258.63,1585.16,170.05
2026-05-03,1224.26,258.16,1586.46,170.05
2026-05-04,1211.76,259.34,1569.57,170.11
2026-05-05,1203.55,260.7,1569.26,170.18
2026-05-06,1189.58,258.49,1593.31,170.24
2026-05-07,1189.32,257.76,1587.7,170.34
2026-05-08,1188.63,256.67,1569.97,170.35
2026-05-09,1186.72,254.3,1568.41,170.37
2026-05-10,1179.95,252.98,1558.55,170.39
2026-05-11,1172.33,256.3,1539.68,170.4
2026-05-12,1175.8,257.17,1542.36,170.44
2026-05-13,1172.4,259.82,1532.72,170.44
2026-05-14,1174.87,261.01,1524.38,170.46
2026-05-15,1169.22,260.06,1527.24,170.46
2026-05-16,1170.76,259.6,1505.98,170.46
2026-05-17,1179.91,260.46,1482.1,170.5
2026-05-18,1184.23,261.11,1492.14,170.5
2026-05-19,1181.75,260.38,1465.86,170.55
2026-05-20,1183.83,258.39,1453.06,170.55
2026-05-21,1182.52,262.94,1429.24,170.61
2026-05-22,1182.9,262.8,1423.31,170.61
2026-05-23,1181.01,262.41,1429.68,170.61
2026-05-24,1180.22,262.63,1431.8,170.63
2026-05-25,1181.99,262.35,1465.06,170.63
2026-05-26,1175.58,262.58,1480.77,170.63
2026-05-27,1169.05,264.41,1468.47,170.63
2026-05-28,1160.06,264.3,1452.62,170.63
2026-05-29,1149.74,262.76,1490.78,170.63
2026-05-30,1142.03,262.59,1506.42,170.63
2026-05-31,1143.39,262.02,1515.45,170.63
2026-06-01,1137.85,264.03,1517.17,170.71
2026-06-02,1141.53,265.72,1521.74,170.71
2026-06-03,1142.08,265.93,1501.28,170.71
2026-06-04,1129.52,264.21,1504.14,170.71
2026-06-05,1134.1,262.58,1505.79,170.71
2026-06-06,1139.73,262.66,1493.66,170.71
2026-06-07,1133.54,263.18,1486.74,170.76
2026-06-08,1136.6,262.73,1508.76,170.76
2026-06-09,1131.32,262.13,1507.62,170.76
2026-06-10,1132.27,261.37,1537.99,170.79
2026-06-11,1124.37,261.4,1513.62,170.85
2026-06-12,1113.13,258.22,1506.83,170.89
2026-06-13,1110.99,256.79,1485.66,170.89
2026-06-14,1110.51,256.01,1469.46,170.89
2026-06-15,1108.27,257.69,1458.66,170.9
2026-06-16,1101.05,256.65,1463.62,170.9
2026-06-17,1098.82,256.95,1467.93,170.9
2026-06-18,1100.83,257.31,1459.19,170.9
2026-06-19,1100.86,259.13,1429.49,170.9
2026-06-20,1102.32,260.9,1450.15,171.0
2026-06-21,1098.38,260.88,1446.87,171.01
2026-06-22,1106.12,260.29,1432.35,171.05
2026-06-23,1098.96,259.45,1436.68,171.07
2026-06-24,1102.36,259.18,1440.06,171.08
2026-06-25,1110.19,258.65,1436.3,171.09
2026-06-26,1113.58,259.46,1438.93,171.09
2026-06-27,1112.59,260.09,1423.96,171.09
2026-06-28,1109.52,260.95,1434.81,171.12
2026-06-29,1116.47,262.74,1422.0,171.14
2026-06-30,1107.67,265.37,1414.52,171.19
2026-07-01,1101.8,265.6,1423.8,171.24
2026-07-02,1099.59,267.2,1440.66,171.24
2026-07-03,1107.76,266.77,1462.97,171.3
2026-07-04,1110.49,268.49,1478.22,171.34
2026-07-05,1104.63,270.04,1474.35,171.39
2026-07-06,1102.96,271.53,1453.72,171.5
2026-07-07,1099.37,271.73,1473.72,171.6
2026-07-08,1095.19,270.84,1493.51,171.64
2026-07-09,1101.69,268.93,1484.72,171.68
2026-07-10,1093.32,268.93,1498.3,171.74
2026-07-11,1103.81,271.16,1494.26,171.74
2026-07-12,1109.39,270.78,1516.19,171.74
2026-07-13,1116.69,271.96,1509.5,171.78
2026-07-14,1114.03,273.22,1538.56,171.78
2026-07-15,1113.37,272.88,1550.66,171.82
2026-07-16,1104.53,274.83,1577.82,171.84
2026-07-17,1101.51,270.74,1571.61,171.84
2026-07-18,1104.95,269.07,1578.3,171.85
2026-07-19,1113.53,267.84,1564.62,171.92
2026-07-20,1106.77,266.76,1577.78,171.94
2026-07-21,1104.75,267.29,1591.88,171.95
2026-07-22,1104.09,267.75,1628.94,171.98
2026-07-23,1095.56,268.37,1637.05,172.01
2026-07-24,1099.6,269.26,1648.97,172.01
2026-07-25,1095.33,267.99,1642.37,172.04
2026-07-26,1094.4,266.35,1651.47,172.04
2026-07-27,1091.86,266.96,1646.28,172.04
2026-07-28,1087.21,266.14,1648.78,172.04
2026-07-29,1087.47,264.02,1652.2,172.07
2026-07-30,1086.42,265.42,1647.43,172.09
2026-07-31,1084.4,267.43,1649.11,172.1
2026-08-01,1080.16,269.68,1643.99,172.14
2026-08-02,1082.45,270.0,1638.82,172.17
2026-08-03,1093.11,270.95,1656.23,172.17
2026-08-04,1094.29,272.96,1659.68,172.17
2026-08-05,1100.89,272.11,1665.83,172.17
2026-08-06,1092.42,273.76,1643.82,172.17
2026-08-07,1093.72,274.21,1651.09,172.19
2026-08-08,1087.13,275.59,1660.07,172.19
2026-08-09,1078.22,275.92,1654.56,172.19
2026-08-10,1073.94,277.86,1688.11,172.19
2026-08-11,1081.64,278.25,1652.79,172.25
2026-08-12,1087.87,276.16,1665.77,172.31
2026-08-13,1089.7,278.33,1677.71,172.32
2026-08-14,1080.42,277.01,1687.01,172.38
2026-08-15,1079.5,278.9,1690.54,172.38
2026-08-16,1081.68,278.83,1700.06,172.48
2026-08-17,1083.07,280.61,1714.75,172.52
2026-08-18,1071.93,282.35,1703.79,172.54
2026-08-19,1066.75,283.05,1709.33,172.54
2026-08-20,1066.65,283.87,1707.11,172.54
2026-08-21,1070.25,284.56,1690.33,172.58
2026-08-22,1057.09,281.64,1702.52,172.62
2026-08-23,1056.4,281.88,1694.21,172.66
2026-08-24,1057.56,280.3,1671.19,172.66
2026-08-25,1063.05,280.61,1663.43,172.66
2026-08-26,1067.59,279.0,1651.66,172.68
2026-08-27,1071.48,277.34,1668.46,172.73
2026-08-28,1066.85,279.74,1671.58,172.74
2026-08-29,1055.49,281.37,1694.22,172.82
2026-08-30,1053.39,281.43,1684.33,172.83
2026-08-31,1059.78,281.77,1698.99,172.84
2026-09-01,1068.61,281.46,1745.8,172.89
2026-09-02,1073.29,282.37,1752.42,172.95
2026-09-03,1076.25,281.43,1767.45,172.95
2026-09-04,1078.9,282.96,1779.8,172.95
2026-09-05,1075.75,282.65,1756.86,172.95
2026-09-06,1075.24,282.1,1767.34,173.11
2026-09-07,1085.93,282.19,1773.21,173.11
2026-09-08,1080.35,281.38,1769.63,173.11
2026-09-09,1090.75,281.93,1755.7,173.15
2026-09-10,1089.03,281.2,1767.98,173.21
2026-09-11,1097.68,281.96,1752.6,173.23
2026-09-12,1089.12,283.82,1788.95,173.29
2026-09-13,1093.11,282.82,1791.65,173.29
2026-09-14,1088.78,282.69,1771.87,173.29
2026-09-15,1080.25,283.43,1764.07,173.36
2026-09-16,1081.91,282.85,1760.2,173.37
2026-09-17,1088.51,283.6,1801.43,173.37
2026-09-18,1083.53,284.49,1787.25,173.37
2026-09-19,1074.52,286.18,1786.05,173.37
2026-09-20,1074.25,285.33,1777.79,173.38
2026-09-21,1074.01,283.99,1786.93,173.41
2026-09-22,1077.7,283.6,1778.93,173.41
2026-09-23,1083.91,282.23,1760.69,173.44
2026-09-24,1083.84,283.13,1758.2,173.44
2026-09-25,1095.79,281.48,1754.0,173.51
2026-09-26,1097.51,285.0,1744.99,173.64
2026-09-27,1095.63,287.0,1736.89,173.64
2026-09-28,1085.81,287.09,1757.14,173.67
2026-09-29,1084.47,288.46,1752.6,173.7
2026-09-30,1082.67,286.06,1734.72,173.72
2026-10-01,1088.98,289.93,1727.92,173.76
2026-10-02,1092.18,289.1,1729.54,173.8
2026-10-03,1085.09,288.98,1708.63,173.8
2026-10-04,1086.47,286.25,1735.75,173.87
2026-10-05,1090.98,287.05,1750.75,173.89
2026-10-06,1100.93,285.45,1775.25,173.89
2026-10-07,1106.88,285.67,1782.59,174.01
2026-10-08,1112.04,284.92,1748.51,174.02
2026-10-09,1112.74,283.38,1774.75,174.04
2026-10-10,1115.54,282.25,1761.12,174.06
2026-10-11,1123.9,282.65,1748.94,174.07
2026-10-12,1115.62,280.82,1752.26,174.1
2026-10-13,1113.69,279.79,1775.92,174.1
2026-10-14,1109.06,280.82,1794.4,174.14
2026-10-15,1111.79,284.74,1810.56,174.14
2026-10-16,1120.0,285.52,1806.02,174.14
2026-10-17,1116.47,284.21,1801.23,174.23
2026-10-18,1101.51,283.73,1807.88,174.23
2026-10-19,1099.21,283.84,1806.44,174.23
2026-10-20,1105.31,283.39,1822.41,174.23
2026-10-21,1109.05,284.79,1837.51,174.32
2026-10-22,1112.09,285.18,1848.56,174.32
2026-10-23,1110.61,286.6,1805.86,174.32
2026-10-24,1102.77,286.2,1808.81,174.32
2026-10-25,1106.35,288.26,1807.73,174.32
2026-10-26,1101.35,288.07,1811.37,174.32
2026-10-27,1115.6,286.67,1799.31,174.32
2026-10-28,1119.58,290.02,1777.75,174.42
2026-10-29,1116.16,287.33,1786.29,174.42
2026-10-30,1112.54,286.29,1781.06,174.43
2026-10-31,1112.26,285.41,1791.5,174.45
2026-11-01,1111.03,289.25,1780.97,174.45
2026-11-02,1118.51,292.06,1805.66,174.49
2026-11-03,1120.02,294.42,1823.55,174.49
2026-11-04,1115.62,293.98,1829.44,174.52
2026-11-05,1128.15,297.8,1826.55,174.52
2026-11-06,1128.78,298.44,1842.06,174.52
2026-11-07,1134.1,300.04,1849.68,174.6
2026-11-08,1130.45,300.39,1854.63,174.7
2026-11-09,1133.13,300.38,1873.74,174.71
2026-11-10,1135.48,300.05,1899.91,174.71
2026-11-11,1123.51,299.79,1878.43,174.79
2026-11-12,1136.93,300.82,1860.72,174.88
2026-11-13,1145.73,301.46,1847.88,174.89
2026-11-14,1143.43,301.48,1822.69,174.89
2026-11-15,1136.51,303.94,1822.39,174.9
2026-11-16,1139.11,299.32,1833.51,174.9
2026-11-17,1139.99,300.19,1833.92,174.9
2026-11-18,1142.65,301.39,1825.49,174.99
2026-11-19,1144.22,303.27,1845.76,174.99
2026-11-20,1147.88,303.24,1849.0,174.99
2026-11-21,1157.81,303.63,1855.77,175.03
2026-11-22,1161.93,305.27,1876.87,175.03
2026-11-23,1155.25,307.74,1875.49,175.04
2026-11-24,1164.67,307.32,1913.07,175.04
2026-11-25,1176.05,307.82,1905.83,175.04
2026-11-26,1197.92,310.61,1942.87,175.08
2026-11-27,1190.53,307.24,1925.93,175.1
2026-11-28,1192.52,306.2,1936.17,175.1
2026-11-29,1178.64,308.63,1925.31,175.12
2026-11-30,1182.73,310.47,1946.56,175.12
2026-12-01,1179.33,311.39,1938.63,175.12
2026-12-02,1192.79,310.73,1944.79,175.18
2026-12-03,1187.81,309.37,1933.73,175.23
2026-12-04,1176.64,308.48,1951.71,175.24
2026-12-05,1173.78,311.06,1940.52,175.26
2026-12-06,1160.83,310.11,1972.39,175.27
2026-12-07,1166.18,310.34,1954.8,175.31
2026-12-08,1152.72,309.19,1931.0,175.31
2026-12-09,1153.23,310.63,1949.22,175.36
2026-12-10,1139.83,309.82,1939.21,175.38
2026-12-11,1138.05,309.73,1939.91,175.38
2026-12-12,1149.19,307.08,1934.86,175.38
2026-12-13,1151.89,304.57,1911.89,175.44
2026-12-14,1146.5,304.65,1911.32,175.44
2026-12-15,1146.61,302.61,1935.06,175.44
2026-12-16,1147.05,306.04,1954.27,175.44
2026-12-17,1150.49,302.82,1959.38,175.49
2026-12-18,1141.79,301.62,1980.87,175.49
2026-12-19,1146.01,301.71,1962.03,175.49
2026-12-20,1128.62,301.21,1956.86,175.55
2026-12-21,1124.85,299.54,1965.01,175.55
2026-12-22,1122.0,298.11,1963.44,175.58
2026-12-23,1126.41,296.63,1959.71,175.64
2026-12-24,1126.87,296.25,1938.5,175.69
2026-12-25,1118.1,299.36,1901.67,175.69
2026-12-26,1112.09,299.55,1917.2,175.7
2026-12-27,1113.67,301.48,1922.42,175.75
2026-12-28,1113.47,302.35,1939.65,175.81
2026-12-29,1110.07,304.19,1932.5,175.81
2026-12-30,1107.31,299.83,1920.39,175.82
2026-12-31,1112.07,299.42,1921.33,175.85
2027-01-01,1109.06,301.54,1937.68,175.92
2027-01-02,1108.81,300.71,1934.29,175.98
2027-01-03,1123.06,303.56,1949.79,176.03
2027-01-04,1114.2,306.0,1932.22,176.03
2027-01-05,1102.69,305.32,1930.1,176.03
2027-01-06,1107.99,304.58,1929.65,176.03
2027-01-07,1103.97,303.04,1952.91,176.11
2027-01-08,1102.26,302.11,1957.57,176.11
2027-01-09,1097.62,300.23,1990.89,176.18
2027-01-10,1096.28,300.98,1966.61,176.18
2027-01-11,1106.72,298.76,1969.86,176.18
2027-01-12,1112.15,299.77,1974.04,176.21
2027-01-13,1118.0,300.82,1986.46,176.3
2027-01-14,1109.23,298.29,1972.13,176.3
2027-01-15,1102.21,300.78,2004.54,176.3
2027-01-16,1084.64,301.66,2005.64,176.3
2027-01-17,1079.89,302.92,1986.05,176.32
2027-01-18,1086.16,301.78,1986.6,176.32
2027-01-19,1089.7,302.84,1981.59,176.32
2027-01-20,1088.61,304.69,2035.11,176.34
2027-01-21,1088.78,304.61,2056.22,176.34
2027-01-22,1084.77,307.88,2058.06,176.34
2027-01-23,1086.35,308.02,2056.77,176.34
2027-01-24,1091.45,309.94,2076.17,176.34
2027-01-25,1081.65,310.48,2096.7,176.34
2027-01-26,1083.82,311.51,2040.84,176.34
2027-01-27,1089.95,308.86,2054.12,176.37
2027-01-28,1087.65,309.53,2055.54,176.44
2027-01-29,1092.35,308.41,2031.17,176.44
2027-01-30,1110.51,307.12,2048.96,176.44
2027-01-31,1110.15,310.01,2093.68,176.44
2027-02-01,1112.97,309.73,2105.59,176.44
2027-02-02,1108.56,308.18,2128.44,176.44
2027-02-03,1110.03,307.67,2165.85,176.44
2027-02-04,1113.28,305.65,2149.9,176.44
2027-02-05,1114.84,308.02,2113.5,176.52
2027-02-06,1108.62,306.97,2127.53,176.52
2027-02-07,1110.25,307.89,2123.48,176.52
2027-02-08,1119.95,310.15,2097.06,176.52
2027-02-09,1123.16,309.41,2096.41,176.52
2027-02-10,1129.71,310.34,2111.73,176.54
2027-02-11,1128.48,308.74,2109.67,176.55
2027-02-12,1133.68,312.79,2094.99,176.56
2027-02-13,1135.82,314.4,2091.47,176.57
2027-02-14,1129.93,314.15,2091.98,176.57
2027-02-15,1132.32,312.95,2055.17,176.57
2027-02-16,1126.18,312.84,2053.29,176.58
2027-02-17,1122.4,312.35,2028.31,176.64
2027-02-18,1123.94,315.63,2041.82,176.74
2027-02-19,1126.17,313.68,2012.87,176.74
2027-02-20,1118.8,313.98,2033.03,176.74
2027-02-21,1125.92,314.02,2026.08,176.78
2027-02-22,1129.95,313.89,2016.6,176.86
2027-02-23,1125.69,313.79,2023.07,176.86
2027-02-24,1116.08,313.67,2007.48,176.9
2027-02-25,1115.46,315.17,2013.62,176.9
2027-02-26,1112.9,316.25,2000.64,176.93
2027-02-27,1113.94,317.02,1991.02,176.99
2027-02-28,1111.92,312.09,1999.49,176.99
2027-03-01,1099.45,312.65,1979.0,176.99
2027-03-02,1097.3,310.02,1956.41,177.04
2027-03-03,1095.67,311.14,1961.82,177.08
2027-03-04,1099.98,313.63,1962.17,177.14
2027-03-05,1095.87,312.18,1966.13,177.2
2027-03-06,1106.82,311.82,1973.05,177.2
2027-03-07,1095.01,310.91,1974.96,177.31
2027-03-08,1103.62,313.0,1987.15,177.33
2027-03-09,1102.5,313.23,1989.83,177.33
2027-03-10,1108.28,316.15,1953.39,177.33
2027-03-11,1109.09,316.9,1922.3,177.33
2027-03-12,1116.7,317.38,1958.38,177.38
2027-03-13,1114.53,317.56,1959.21,177.38
2027-03-14,1107.81,318.99,1977.68,177.44
2027-03-15,1117.21,316.18,1972.09,177.48
2027-03-16,1116.79,316.39,1971.85,177.48
2027-03-17,1118.53,316.34,1964.29,177.48
2027-03-18,1126.82,317.62,2011.32,177.48
2027-03-19,1120.46,317.38,2016.98,177.5
2027-03-20,1124.62,315.73,2007.7,177.5
2027-03-21,1121.12,315.81,1977.55,177.52
2027-03-22,1120.58,314.1,2015.53,177.52
2027-03-23,1121.35,311.02,2013.29,177.52
2027-03-24,1112.02,312.27,2028.32,177.63
2027-03-25,1107.35,313.29,2045.62,177.63
2027-03-26,1116.31,314.13,2037.59,177.63
2027-03-27,1122.33,316.35,2051.42,177.69
2027-03-28,1122.24,315.32,2040.65,177.75
2027-03-29,1124.12,313.04,2022.56,177.75
2027-03-30,1122.53,312.99,2045.74,177.75
2027-03-31,1131.65,312.5,2043.57,177.78
2027-04-01,1130.66,311.19,2054.46,177.82
2027-04-02,1132.48,311.13,2063.31,177.83
2027-04-03,1140.29,310.21,2076.63,177.84
2027-04-04,1135.52,307.31,2047.27,177.84
2027-04-05,1146.07,306.67,2036.89,177.84
2027-04-06,1136.33,304.92,2031.54,177.95
2027-04-07,1147.36,305.36,2016.55,177.95
2027-04-08,1145.22,304.38,2025.58,177.97
2027-04-09,1143.94,306.22,2049.23,177.98
2027-04-10,1131.87,308.87,2076.26,178.03
2027-04-11,1129.23,310.04,2070.52,178.05
2027-04-12,1122.8,307.61,2077.11,178.07
2027-04-13,1119.19,310.11,2086.74,178.07
2027-04-14,1118.62,312.75,2099.88,178.07
2027-04-15,1125.11,312.85,2083.47,178.11
2027-04-16,1126.77,315.09,2120.42,178.16
2027-04-17,1129.08,314.25,2139.93,178.16
2027-04-18,1122.3,311.27,2160.15,178.16
2027-04-19,1116.93,310.1,2185.71,178.17
2027-04-20,1128.87,312.99,2197.68,178.17
2027-04-21,1124.41,310.63,2177.44,178.17
2027-04-22,1135.5,310.7,2175.52,178.27
2027-04-23,1134.23,310.82,2142.86,178.35
2027-04-24,1134.56,310.06,2152.17,178.38
2027-04-25,1141.89,309.41,2149.66,178.41
2027-04-26,1150.6,309.6,2149.76,178.41
2027-04-27,1150.19,308.76,2175.21,178.41
2027-04-28,1147.94,306.54,2166.79,178.41
2027-04-29,1147.89,306.95,2162.58,178.41
2027-04-30,1150.44,308.75,2163.95,178.41
2027-05-01,1156.68,310.23,2127.67,178.48
2027-05-02,1157.03,308.98,2123.25,178.48
2027-05-03,1161.49,307.04,2074.98,178.48
2027-05-04,1172.82,306.65,2064.45,178.53
2027-05-05,1175.72,309.24,2082.04,178.53
2027-05-06,1178.16,310.36,2091.73,178.53
2027-05-07,1168.23,311.58,2080.93,178.53
2027-05-08,1150.99,313.1,2082.62,178.54
2027-05-09,1153.88,313.86,2062.51,178.54
2027-05-10,1153.57,314.13,2063.35,178.54
2027-05-11,1150.48,315.29,2122.01,178.54
2027-05-12,1152.41,314.46,2160.16,178.54
2027-05-13,1152.33,312.21,2162.16,178.58
2027-05-14,1160.16,313.47,2166.35,178.58
2027-05-15,1161.06,315.58,2147.36,178.62
2027-05-16,1156.4,313.81,2132.11,178.62
2027-05-17,1163.33,315.23,2140.31,178.62
2027-05-18,1162.2,318.09,2130.67,178.63
2027-05-19,1166.05,318.15,2149.81,178.63
2027-05-20,1163.18,316.87,2182.78,178.68
2027-05-21,1159.15,317.14,2190.56,178.68
2027-05-22,1160.04,316.3,2193.6,178.73
2027-05-23,1160.45,315.35,2160.06,178.76
2027-05-24,1163.98,316.14,2176.26,178.76
2027-05-25,1162.5,313.57,2153.85,178.76
2027-05-26,1150.6,311.27,2146.3,178.81
2027-05-27,1148.05,311.38,2166.72,178.81
2027-05-28,1153.63,311.41,2188.78,178.82
2027-05-29,1151.98,312.04,2180.11,178.83
2027-05-30,1150.66,315.19,2172.66,178.83
2027-05-31,1157.54,315.43,2159.31,178.83
2027-06-01,1153.12,316.49,2135.99,178.83
2027-06-02,1143.24,314.95,2124.16,178.83
2027-06-03,1142.5,316.29,2093.02,178.91
2027-06-04,1139.64,315.49,2107.43,178.91
2027-06-05,1133.63,315.68,2116.18,178.92
2027-06-06,1132.8,315.57,2128.3,178.92
2027-06-07,1136.33,317.35,2110.15,178.99
2027-06-08,1136.58,315.25,2087.41,179.09
2027-06-09,1138.91,311.58,2089.36,179.11
2027-06-10,1151.18,311.3,2091.51,179.11
2027-06-11,1149.23,312.14,2089.51,179.11
2027-06-12,1151.39,312.45,2084.71,179.11
2027-06-13,1148.34,314.55,2119.49,179.11
2027-06-14,1143.08,315.34,2128.92,179.11
2027-06-15,1139.55,314.48,2169.74,179.11
2027-06-16,1136.73,310.75,2196.78,179.18
2027-06-17,1139.4,310.43,2233.27,179.21
2027-06-18,1155.24,312.17,2211.72,179.21
2027-06-19,1150.8,311.6,2225.07,179.27
2027-06-20,1148.37,311.72,2216.98,179.27
2027-06-21,1148.27,312.48,2183.44,179.27
2027-06-22,1151.21,310.89,2215.38,179.27
2027-06-23,1153.27,311.98,2210.2,179.32
2027-06-24,1162.16,314.73,2189.28,179.32
2027-06-25,1146.35,314.52,2181.67,179.33
2027-06-26,1131.02,312.74,2166.29,179.39
2027-06-27,1128.11,312.7,2153.1,179.47
2027-06-28,1135.57,309.15,2149.53,179.48
2027-06-29,1125.69,309.76,2185.8,179.51
2027-06-30,1106.68,310.57,2173.05,179.51
2027-07-01,1110.63,313.37,2208.23,179.6
2027-07-02,1112.5,313.13,2226.92,179.61
2027-07-03,1105.84,313.87,2236.2,179.62
2027-07-04,1099.89,312.52,2252.98,179.62
2027-07-05,1094.07,312.01,2254.23,179.69
2027-07-06,1095.07,309.6,2282.69,179.71
2027-07-07,1091.43,309.35,2295.9,179.76
2027-07-08,1094.85,308.93,2261.13,179.79
2027-07-09,1077.3,309.48,2268.42,179.79
2027-07-10,1072.29,308.54,2286.22,179.85
2027-07-11,1065.66,308.75,2280.98,179.88
2027-07-12,1064.38,308.28,2284.67,179.88
2027-07-13,1061.39,307.81,2272.48,179.88
2027-07-14,1066.57,308.01,2244.14,179.89
2027-07-15,1055.5,308.15,2212.54,179.95
2027-07-16,1056.07,309.45,2181.66,180.04
2027-07-17,1059.77,309.32,2196.4,180.04
2027-07-18,1071.46,308.82,2146.38,180.05
2027-07-19,1068.79,308.6,2133.86,180.09
2027-07-20,1071.08,307.52,2119.42,180.11
2027-07-21,1060.31,307.01,2114.7,180.17
2027-07-22,1046.1,310.36,2078.92,180.22
2027-07-23,1051.49,308.95,2087.74,180.22
2027-07-24,1051.75,308.57,2063.73,180.22
2027-07-25,1059.2,308.01,2086.76,180.24
2027-07-26,1051.15,307.68,2075.45,180.3
2027-07-27,1054.6,307.22,2074.47,180.32
2027-07-28,1066.3,307.74,2075.43,180.32
2027-07-29,1069.18,305.06,2081.1,180.32
2027-07-30,1071.18,306.79,2082.72,180.37
2027-07-31,1071.53,307.88,2075.24,180.37
2027-08-01,1062.18,305.95,2082.85,180.38
2027-08-02,1070.8,302.41,2092.91,180.45
2027-08-03,1067.33,300.93,2078.77,180.45
2027-08-04,1070.74,300.62,2088.02,180.45
2027-08-05,1061.44,304.77,2112.5,180.45
2027-08-06,1054.55,305.71,2127.51,180.48
2027-08-07,1063.59,302.9,2147.2,180.52
2027-08-08,1061.76,301.88,2151.6,180.52
2027-08-09,1070.98,301.86,2133.61,180.54
2027-08-10,1070.79,302.33,2118.31,180.59
2027-08-11,1059.79,300.32,2125.61,180.59
2027-08-12,1065.55,300.18,2145.49,180.6
2027-08-13,1062.23,299.12,2203.49,180.6
2027-08-14,1066.81,297.46,2224.92,180.6
2027-08-15,1067.26,297.94,2201.46,180.6
2027-08-16,1058.11,299.21,2186.54,180.68
2027-08-17,1059.41,300.6,2234.94,180.68
2027-08-18,1073.19,301.57,2231.38,180.68
2027-08-19,1076.54,300.86,2233.33,180.7
2027-08-20,1076.48,302.05,2214.16,180.7
2027-08-21,1083.46,302.61,2248.01,180.7
2027-08-22,1085.08,302.89,2259.6,180.79
2027-08-23,1086.69,301.99,2244.13,180.89
2027-08-24,1080.18,301.27,2224.17,180.89
2027-08-25,1081.94,301.46,2231.57,180.95
2027-08-26,1088.71,305.4,2233.45,180.98
2027-08-27,1083.78,305.95,2251.99,180.98
2027-08-28,1093.01,305.04,2264.59,180.98
2027-08-29,1092.74,303.78,2259.92,181.06
2027-08-30,1087.47,303.07,2249.33,181.06
2027-08-31,1094.04,306.61,2246.91,181.18
2027-09-01,1092.54,306.04,2236.23,181.18
2027-09-02,1097.63,307.57,2234.45,181.27
2027-09-03,1096.09,307.03,2235.75,181.27
2027-09-04,1096.02,307.52,2217.86,181.32
