Date,Fund_A,Fund_B,Fund_C,Fund_D
2025-08-25,669.63,267.68,1733.91,130.91
2025-08-26,662.68,264.7,1709.98,130.91
2025-08-27,661.69,267.62,1726.58,130.92
2025-08-28,674.56,268.48,1716.48,130.92
2025-08-29,663.55,268.5,1738.72,130.92
2025-08-30,657.41,270.05,1746.21,130.94
2025-08-31,666.7,267.78,1743.04,130.94
2025-09-01,678.36,266.79,1732.43,130.94
2025-09-02,677.93,266.67,1749.5,130.94
2025-09-03,670.5,268.95,1775.45,130.94
2025-09-04,683.72,268.96,1765.79,131.02
2025-09-05,694.0,269.77,1744.35,131.02
2025-09-06,698.55,268.89,1758.98,131.02
2025-09-07,693.6,269.76,1731.47,131.02
2025-09-08,693.51,272.58,1707.13,131.02
2025-09-09,692.71,274.3,1687.74,131.02
2025-09-10,695.04,274.24,1680.77,131.02
2025-09-11,704.57,275.44,1656.57,131.02
2025-09-12,710.49,276.49,1621.69,131.02
2025-09-13,703.74,277.41,1601.96,131.02
2025-09-14,712.9,279.36,1614.45,131.02
2025-09-15,715.18,281.31,1592.37,131.04
2025-09-16,719.93,281.17,1587.14,131.04
2025-09-17,729.9,282.35,1623.16,131.04
2025-09-18,722.74,281.78,1623.14,131.04
2025-09-19,722.73,280.3,1630.28,131.08
2025-09-20,719.45,279.93,1613.88,131.08
2025-09-21,709.42,279.89,1654.55,131.11
2025-09-22,711.91,277.18,1645.38,131.11
2025-09-23,728.71,278.7,1642.04,131.11
2025-09-24,716.76,274.18,1667.46,131.11
2025-09-25,716.78,278.78,1664.95,131.11
2025-09-26,721.23,281.4,1666.74,131.11
2025-09-27,722.28,281.04,1662.36,131.12
2025-09-28,721.76,281.14,1658.11,131.19
2025-09-29,713.45,281.74,1665.93,131.22
2025-09-30,715.2,280.82,1677.23,131.26
2025-10-01,710.49,281.23,1666.03,131.26
2025-10-02,696.61,281.07,1652.62,131.28
2025-10-03,704.5,280.99,1642.21,131.28
2025-10-04,710.94,281.39,1617.38,131.28
2025-10-05,711.5,279.25,1589.55,131.34
2025-10-06,713.23,279.4,1595.73,131.34
2025-10-07,720.51,279.76,1613.54,131.37
2025-10-08,722.23,280.06,1630.31,131.4
2025-10-09,728.47,279.78,1588.04,131.43
2025-10-10,726.72,281.79,1584.52,131.43
2025-10-11,735.74,281.27,1565.83,131.43
2025-10-12,738.14,281.74,1569.2,131.43
2025-10-13,739.7,284.03,1562.68,131.47
2025-10-14,731.38,283.98,1573.97,131.47
2025-10-15,733.54,284.43,1574.48,131.47
2025-10-16,728.2,284.35,1542.07,131.47
2025-10-17,724.19,286.56,1526.19,131.47
2025-10-18,719.03,286.2,1527.11,131.47
2025-10-19,712.27,288.51,1529.48,131.47
2025-10-20,726.51,288.42,1506.29,131.47
2025-10-21,735.66,287.01,1481.26,131.47
2025-10-22,748.95,288.27,1483.0,131.47
2025-10-23,740.85,287.83,1460.54,131.47
2025-10-24,741.57,288.99,1434.14,131.47
2025-10-25,733.07,284.37,1427.74,131.5
2025-10-26,728.65,284.46,1420.68,131.5
2025-10-27,722.78,283.76,1407.46,131.5
2025-10-28,731.27,282.04,1397.1,131.53
2025-10-29,728.85,281.18,1398.07,131.53
2025-10-30,736.26,280.3,1387.53,131.53
2025-10-31,740.58,280.3,1389.38,131.53
2025-11-01,756.62,278.08,1384.19,131.53
2025-11-02,746.68,278.7,1387.55,131.54
2025-11-03,755.58,281.08,1402.08,131.54
2025-11-04,763.8,281.64,1416.15,131.54
2025-11-05,757.27,283.1,1437.6,131.54
2025-11-06,764.53,285.06,1452.0,131.54
2025-11-07,767.14,287.27,1456.69,131.56
2025-11-08,765.79,290.61,1450.38,131.56
2025-11-09,760.27,289.82,1444.84,131.59
2025-11-10,755.52,288.66,1431.41,131.6
2025-11-11,770.09,290.11,1432.25,131.6
2025-11-12,770.34,291.43,1444.31,131.6
2025-11-13,776.13,292.89,1433.33,131.64
2025-11-14,770.78,296.32,1433.5,131.64
2025-11-15,765.54,296.43,1423.38,131.64
2025-11-16,773.41,297.28,1427.5,131.67
2025-11-17,764.16,295.62,1419.47,131.67
2025-11-18,761.5,299.53,1408.46,131.67
2025-11-19,761.98,299.02,1398.47,131.67
2025-11-20,763.01,298.55,1407.17,131.67
2025-11-21,762.0,298.02,1406.4,131.68
2025-11-22,765.01,296.95,1400.38,131.68
2025-11-23,770.13,295.74,1405.26,131.68
2025-11-24,775.58,294.89,1399.48,131.79
2025-11-25,768.86,292.57,1418.09,131.79
2025-11-26,767.11,291.27,1403.39,131.79
2025-11-27,775.8,294.8,1401.19,131.8
2025-11-28,782.43,296.19,1379.95,131.8
2025-11-29,772.9,297.94,1375.32,131.8
2025-11-30,775.65,300.15,1350.29,131.8
2025-12-01,761.96,303.57,1362.41,131.8
2025-12-02,762.53,300.44,1374.95,131.86
2025-12-03,776.16,298.31,1387.88,131.86
2025-12-04,769.69,296.96,1389.08,131.86
2025-12-05,764.08,296.21,1376.13,131.86
2025-12-06,769.69,295.76,1364.53,131.88
2025-12-07,759.14,295.05,1388.97,131.88
2025-12-08,754.99,295.53,1412.35,131.96
2025-12-09,759.37,295.68,1415.06,132.0
2025-12-10,755.22,294.49,1407.63,132.0
2025-12-11,753.83,290.74,1430.25,132.0
2025-12-12,759.23,289.1,1419.88,132.0
2025-12-13,762.41,288.23,1424.3,132.0
2025-12-14,764.52,287.88,1446.91,132.0
2025-12-15,762.4,286.02,1434.13,132.04
2025-12-16,765.23,285.26,1448.35,132.04
2025-12-17,764.61,283.41,1457.65,132.04
2025-12-18,768.07,283.28,1457.78,132.04
2025-12-19,764.83,281.54,1442.35,132.06
2025-12-20,763.8,280.19,1431.4,132.06
2025-12-21,757.15,278.07,1436.85,132.06
2025-12-22,757.15,277.9,1414.77,132.09
2025-12-23,751.79,276.53,1417.62,132.09
2025-12-24,744.39,278.13,1427.04,132.09
2025-12-25,746.4,278.89,1443.73,132.09
2025-12-26,748.1,278.86,1421.95,132.15
2025-12-27,753.72,277.6,1443.94,132.15
2025-12-28,750.99,278.32,1472.55,132.15
2025-12-29,754.05,279.57,1480.16,132.15
2025-12-30,758.11,279.89,1463.75,132.15
2025-12-31,761.45,282.69,1459.14,132.15
2026-01-01,758.28,283.4,1458.62,132.15
2026-01-02,759.19,284.75,1462.34,132.18
2026-01-03,761.0,285.01,1462.75,132.18
2026-01-04,761.31,286.03,1466.63,132.27
2026-01-05,752.91,284.96,1465.53,132.27
2026-01-06,753.86,284.38,1469.2,132.27
2026-01-07,763.37,284.93,1463.13,132.33
2026-01-08,762.15,285.48,1458.71,132.36
2026-01-09,759.39,286.27,1451.15,132.36
2026-01-10,761.23,287.9,1476.97,132.36
2026-01-11,762.83,285.94,1497.02,132.42
2026-01-12,768.13,284.62,1504.77,132.42
2026-01-13,763.13,285.01,1523.26,132.42
2026-01-14,766.49,284.04,1534.56,132.46
2026-01-15,769.27,288.92,1537.23,132.46
2026-01-16,768.95,289.73,1516.29,132.46
2026-01-17,770.67,289.68,1512.77,132.46
2026-01-18,775.34,289.0,1508.25,132.46
2026-01-19,779.36,288.38,1492.79,132.46
2026-01-20,774.77,288.49,1472.72,132.46
2026-01-21,778.56,288.71,1479.49,132.46
2026-01-22,778.57,288.12,1484.01,132.46
2026-01-23,779.18,287.79,1468.34,132.46
2026-01-24,779.78,289.79,1458.45,132.46
2026-01-25,779.43,291.86,1474.16,132.46
2026-01-26,784.85,292.29,1462.46,132.46
2026-01-27,784.78,290.41,1464.86,132.49
2026-01-28,780.26,291.25,1462.43,132.49
2026-01-29,778.87,293.58,1469.34,132.49
2026-01-30,779.92,295.65,1457.98,132.53
2026-01-31,785.5,296.8,1459.29,132.53
2026-02-01,788.41,298.97,1461.66,132.59
2026-02-02,785.03,299.12,1464.85,132.6
2026-02-03,796.12,300.12,1466.03,132.61
2026-02-04,797.58,299.17,1470.77,132.64
2026-02-05,803.49,299.68,1500.71,132.64
2026-02-06,803.12,301.73,1536.46,132.64
2026-02-07,805.78,300.92,1527.6,132.68
2026-02-08,809.81,299.7,1495.62,132.68
2026-02-09,815.56,299.91,1503.91,132.68
2026-02-10,820.62,299.64,1506.6,132.69
2026-02-11,824.87,300.67,1521.43,132.69
2026-02-12,823.75,300.07,1525.52,132.73
2026-02-13,821.47,302.71,1526.45,132.78
2026-02-14,823.29,300.84,1542.44,132.81
2026-02-15,827.83,302.79,1560.59,132.85
2026-02-16,827.13,301.71,1541.01,132.85
2026-02-17,832.3,299.09,1529.64,132.85
2026-02-18,839.28,299.51,1528.28,132.85
2026-02-19,835.38,299.2,1529.77,132.91
2026-02-20,831.86,297.62,1526.73,132.91
2026-02-21,831.53,295.21,1532.93,132.91
2026-02-22,833.25,295.26,1547.1,132.91
2026-02-23,831.16,296.77,1571.82,132.91
2026-02-24,837.67,297.7,1580.3,132.91
2026-02-25,839.94,297.85,1568.13,132.91
2026-02-26,840.44,298.62,1566.13,132.91
2026-02-27,834.15,298.65,1565.17,132.91
2026-02-28,828.45,296.6,1572.69,132.94
2026-03-01,830.04,294.58,1578.41,132.94
2026-03-02,820.67,294.35,1608.45,132.96
2026-03-03,825.56,294.18,1601.79,132.96
2026-03-04,825.16,295.49,1607.57,132.96
2026-03-05,840.31,296.67,1642.74,132.96
2026-03-06,851.36,297.63,1634.08,132.96
2026-03-07,850.83,297.29,1636.38,132.96
2026-03-08,850.65,295.32,1622.4,132.98
2026-03-09,855.64,295.99,1623.75,132.98
2026-03-10,864.01,296.83,1612.31,132.98
2026-03-11,856.58,293.39,1627.97,132.98
2026-03-12,848.53,292.24,1630.29,132.98
2026-03-13,845.95,291.3,1616.5,133.03
2026-03-14,848.99,291.54,1629.12,133.07
2026-03-15,851.63,290.44,1631.93,133.07
2026-03-16,856.97,290.45,1646.36,133.08
2026-03-17,851.66,290.21,1629.27,133.08
2026-03-18,841.2,290.05,1634.9,133.11
2026-03-19,845.49,289.08,1646.65,133.11
2026-03-20,841.97,288.23,1640.4,133.11
2026-03-21,832.99,286.75,1621.72,133.11
2026-03-22,833.97,287.36,1621.22,133.11
2026-03-23,837.93,288.24,1639.69,133.11
2026-03-24,837.68,287.2,1656.81,133.11
2026-03-25,835.89,289.45,1650.45,133.11
2026-03-26,835.47,289.06,1631.29,133.16
2026-03-27,834.08,291.33,1624.98,133.24
2026-03-28,828.24,290.47,1618.15,133.27
2026-03-29,825.3,287.62,1624.9,133.27
2026-03-30,827.98,288.26,1623.46,133.33
2026-03-31,829.75,288.68,1612.42,133.33
2026-04-01,830.83,288.79,1628.94,133.33
2026-04-02,826.61,287.94,1631.16,133.33
2026-04-03,826.09,287.95,1637.8,133.41
2026-04-04,816.58,287.29,1612.25,133.43
2026-04-05,817.68,286.92,1576.96,133.43
2026-04-06,824.44,288.19,1556.45,133.43
2026-04-07,818.09,288.51,1549.73,133.46
2026-04-08,815.77,289.46,1558.05,133.46
2026-04-09,817.55,289.19,1525.1,133.46
2026-04-10,823.51,288.76,1547.63,133.46
2026-04-11,821.79,287.17,1550.17,133.46
2026-04-12,818.98,286.71,1569.72,133.47
2026-04-13,810.47,282.08,1557.15,133.47
2026-04-14,811.23,281.31,1564.48,133.49
2026-04-15,820.7,281.26,1565.82,133.5
2026-04-16,822.26,282.11,1577.71,133.51
2026-04-17,822.46,281.8,1574.45,133.51
2026-04-18,824.23,282.35,1581.41,133.51
2026-04-19,824.49,279.37,1597.58,133.51
2026-04-20,821.12,279.35,1588.2,133.51
2026-04-21,825.15,277.09,1591.85,133.51
2026-04-22,826.49,275.49,1564.68,133.55
2026-04-23,826.88,275.3,1574.9,133.59
2026-04-24,822.77,277.11,1603.47,133.59
2026-04-25,828.99,277.69,1585.42,133.61
2026-04-26,832.34,277.77,1584.21,133.65
2026-04-27,830.12,277.81,1597.16,133.65
2026-04-28,835.02,276.89,1597.74,133.65
2026-04-29,833.05,276.2,1600.28,133.66
2026-04-30,829.79,276.85,1594.68,133.66
2026-05-01,826.64,275.01,1588.56,133.66
2026-05-02,818.94,275.89,1587.42,133.67
2026-05-03,821.38,275.42,1588.15,133.67
2026-05-04,813.46,276.61,1571.18,133.7
2026-05-05,808.29,278.0,1570.34,133.74
2026-05-06,799.42,275.76,1593.19,133.77
2026-05-07,799.34,275.02,1587.21,133.85
2026-05-08,798.98,273.91,1569.44,133.85
2026-05-09,797.84,271.52,1567.38,133.85
2026-05-10,793.58,270.19,1557.28,133.85
2026-05-11,788.78,273.55,1538.42,133.85
2026-05-12,791.09,274.44,1540.5,133.85
2026-05-13,789.0,277.13,1530.62,133.85
2026-05-14,790.67,278.34,1522.01,133.85
2026-05-15,787.13,277.38,1524.26,133.85
2026-05-16,788.21,276.91,1503.12,133.85
2026-05-17,794.17,277.79,1479.44,133.87
2026-05-18,797.03,278.45,1488.68,133.87
2026-05-19,795.52,277.72,1462.69,133.88
2026-05-20,796.95,275.7,1449.77,133.88
2026-05-21,796.19,280.31,1426.18,133.91
2026-05-22,796.53,280.17,1419.95,133.91
2026-05-23,795.4,279.78,1425.63,133.91
2026-05-24,794.98,280.0,1427.21,133.91
2026-05-25,796.21,279.73,1458.94,133.91
2026-05-26,792.17,279.96,1473.65,133.91
2026-05-27,788.05,281.82,1461.24,133.91
2026-05-28,782.36,281.71,1445.42,133.91
2026-05-29,775.8,280.15,1481.81,133.91
2026-05-30,770.91,279.99,1496.42,133.91
2026-05-31,771.88,279.4,1504.63,133.91
2026-06-01,768.39,281.45,1505.78,133.97
2026-06-02,770.85,283.16,1509.67,133.97
2026-06-03,771.28,283.37,1489.43,133.97
2026-06-04,763.27,281.64,1491.69,133.97
2026-06-05,766.31,279.99,1492.77,133.97
2026-06-06,770.02,280.07,1480.57,133.97
2026-06-07,766.11,280.61,1473.4,133.98
2026-06-08,768.17,280.15,1494.11,133.98
2026-06-09,764.85,279.54,1492.51,133.98
2026-06-10,765.55,278.78,1521.21,133.98
2026-06-11,760.53,278.81,1497.26,134.02
2026-06-12,753.36,275.59,1490.23,134.02
2026-06-13,752.06,274.14,1469.37,134.02
2026-06-14,751.83,273.35,1453.29,134.02
2026-06-15,750.47,275.06,1442.42,134.02
2026-06-16,745.88,274.01,1446.7,134.02
2026-06-17,744.52,274.32,1450.35,134.02
2026-06-18,745.9,274.69,1441.46,134.02
2026-06-19,746.0,276.53,1412.45,134.02
2026-06-20,747.03,278.33,1431.81,134.1
2026-06-21,744.56,278.32,1428.18,134.1
2026-06-22,749.65,277.72,1413.76,134.11
2026-06-23,745.1,276.87,1417.43,134.11
2026-06-24,747.38,276.6,1420.19,134.11
2026-06-25,752.53,276.06,1416.11,134.11
2026-06-26,754.81,276.89,1418.14,134.11
2026-06-27,754.25,277.53,1403.33,134.11
2026-06-28,752.35,278.41,1413.24,134.11
2026-06-29,756.93,280.22,1400.5,134.11
2026-06-30,751.31,282.89,1392.86,134.13
2026-07-01,747.6,283.13,1401.26,134.15
2026-07-02,746.24,284.74,1416.91,134.15
2026-07-03,751.62,284.31,1437.75,134.18
2026-07-04,753.47,286.06,1451.83,134.2
2026-07-05,749.76,287.63,1447.64,134.21
2026-07-06,748.76,289.14,1427.46,134.3
2026-07-07,746.51,289.34,1446.06,134.38
2026-07-08,743.89,288.45,1464.44,134.39
2026-07-09,748.18,286.52,1455.57,134.4
2026-07-10,742.84,286.53,1468.01,134.43
2026-07-11,749.72,288.78,1463.66,134.43
2026-07-12,753.42,288.4,1484.04,134.43
2026-07-13,758.24,289.6,1477.17,134.44
2026-07-14,756.59,290.88,1504.3,134.44
2026-07-15,756.25,290.53,1515.29,134.45
2026-07-16,750.6,292.51,1540.56,134.45
2026-07-17,748.72,288.37,1534.15,134.45
2026-07-18,751.04,286.69,1539.97,134.45
2026-07-19,756.69,285.45,1526.47,134.49
2026-07-20,752.38,284.35,1538.43,134.49
2026-07-21,751.15,284.89,1551.27,134.49
2026-07-22,750.81,285.37,1585.83,134.49
2026-07-23,745.35,285.99,1592.97,134.49
2026-07-24,748.06,286.9,1603.69,134.49
2026-07-25,745.37,285.61,1596.91,134.49
2026-07-26,744.85,283.95,1604.97,134.49
2026-07-27,743.28,284.58,1599.52,134.49
2026-07-28,740.34,283.75,1601.34,134.49
2026-07-29,740.59,281.61,1604.02,134.49
2026-07-30,739.99,283.03,1598.98,134.49
2026-07-31,738.75,285.07,1600.02,134.49
2026-08-01,736.08,287.35,1594.65,134.51
2026-08-02,737.65,287.68,1589.24,134.51
2026-08-03,744.66,288.64,1605.11,134.51
2026-08-04,745.51,290.68,1607.81,134.51
2026-08-05,749.89,289.82,1613.05,134.51
2026-08-06,744.46,291.49,1591.79,134.51
2026-08-07,745.38,291.95,1598.09,134.51
2026-08-08,741.18,293.35,1606.0,134.51
2026-08-09,735.46,293.68,1600.27,134.51
2026-08-10,732.75,295.65,1631.25,134.51
2026-08-11,737.85,296.05,1597.52,134.54
2026-08-12,741.99,293.93,1609.17,134.56
2026-08-13,743.26,296.13,1619.83,134.56
2026-08-14,737.3,294.8,1628.01,134.6
2026-08-15,736.78,296.71,1630.76,134.6
2026-08-16,738.28,296.65,1639.13,134.67
2026-08-17,739.27,298.45,1652.35,134.68
2026-08-18,732.09,300.21,1641.52,134.68
2026-08-19,728.79,300.92,1646.15,134.68
2026-08-20,728.81,301.75,1643.51,134.68
2026-08-21,731.23,302.45,1627.25,134.69
2026-08-22,722.73,299.5,1638.1,134.7
2026-08-23,722.36,299.75,1629.78,134.71
2026-08-24,723.2,298.16,1607.7,134.71
2026-08-25,726.85,298.48,1599.9,134.71
2026-08-26,729.9,296.85,1588.35,134.71
2026-08-27,732.52,295.17,1603.51,134.73
2026-08-28,729.58,297.6,1605.88,134.73
2026-08-29,722.24,299.26,1626.47,134.78
2026-08-30,720.95,299.32,1616.69,134.78
2026-08-31,725.2,299.66,1629.81,134.78
2026-09-01,731.05,299.36,1672.89,134.79
2026-09-02,734.18,300.28,1678.48,134.83
2026-09-03,736.19,299.34,1691.91,134.83
2026-09-04,738.01,300.89,1702.82,134.83
2026-09-05,736.03,300.57,1680.91,134.83
2026-09-06,735.78,300.01,1690.09,134.97
2026-09-07,742.84,300.11,1694.97,134.97
2026-09-08,739.28,299.3,1691.07,134.97
2026-09-09,746.15,299.86,1677.56,134.97
2026-09-10,745.11,299.12,1688.38,135.0
2026-09-11,750.84,299.89,1673.54,135.0
2026-09-12,745.34,301.77,1706.7,135.04
2026-09-13,748.02,300.76,1708.61,135.04
2026-09-14,745.28,300.64,1689.7,135.04
2026-09-15,739.78,301.39,1681.89,135.07
2026-09-16,740.95,300.81,1677.74,135.07
2026-09-17,745.35,301.57,1715.36,135.07
2026-09-18,742.17,302.47,1701.64,135.07
2026-09-19,736.36,304.18,1699.96,135.07
2026-09-20,736.26,303.33,1691.74,135.07
2026-09-21,736.19,301.98,1699.62,135.07
2026-09-22,738.69,301.58,1691.64,135.07
2026-09-23,742.83,300.2,1674.21,135.07
2026-09-24,742.87,301.11,1671.35,135.07
2026-09-25,750.76,299.45,1666.9,135.11
2026-09-26,751.97,303.01,1658.0,135.22
2026-09-27,750.82,305.04,1649.97,135.22
2026-09-28,744.48,305.12,1668.1,135.22
2026-09-29,743.68,306.51,1663.34,135.22
2026-09-30,742.59,304.09,1646.28,135.22
2026-10-01,746.8,308.0,1639.45,135.23
2026-10-02,748.98,307.17,1640.39,135.23
2026-10-03,744.42,307.05,1620.56,135.23
2026-10-04,745.4,304.3,1645.0,135.28
2026-10-05,748.44,305.11,1658.25,135.28
2026-10-06,755.03,303.5,1680.24,135.28
2026-10-07,759.01,303.72,1686.42,135.37
2026-10-08,762.48,302.97,1654.51,135.37
2026-10-09,763.02,301.42,1678.07,135.37
2026-10-10,764.93,300.28,1664.98,135.37
2026-10-11,770.49,300.68,1653.21,135.37
2026-10-12,765.16,298.84,1655.71,135.38
2026-10-13,763.97,297.8,1676.87,135.38
2026-10-14,761.02,298.85,1693.26,135.38
2026-10-15,762.9,302.81,1707.5,135.38
2026-10-16,768.36,303.6,1702.76,135.38
2026-10-17,766.13,302.28,1697.79,135.45
2026-10-18,756.41,301.8,1703.31,135.45
2026-10-19,754.99,301.91,1701.41,135.45
2026-10-20,759.07,301.46,1715.45,135.45
2026-10-21,761.6,302.88,1728.68,135.52
2026-10-22,763.68,303.28,1738.2,135.52
2026-10-23,762.79,304.72,1698.57,135.52
2026-10-24,757.74,304.31,1700.7,135.52
2026-10-25,760.17,306.39,1699.13,135.52
2026-10-26,756.98,306.2,1701.88,135.52
2026-10-27,766.4,304.8,1690.29,135.52
2026-10-28,769.1,308.18,1670.03,135.59
2026-10-29,766.94,305.47,1677.25,135.59
2026-10-30,764.65,304.42,1671.91,135.59
2026-10-31,764.55,303.54,1680.87,135.59
2026-11-01,763.83,307.42,1670.7,135.59
2026-11-02,768.82,310.26,1692.63,135.59
2026-11-03,769.89,312.64,1708.36,135.59
2026-11-04,767.09,312.2,1713.14,135.59
2026-11-05,775.39,316.06,1709.92,135.59
2026-11-06,775.9,316.71,1723.46,135.59
2026-11-07,779.47,318.32,1729.8,135.63
2026-11-08,777.16,318.68,1733.71,135.71
2026-11-09,779.01,318.67,1750.49,135.71
2026-11-10,780.63,318.34,1773.65,135.71
2026-11-11,772.86,318.08,1753.55,135.77
2026-11-12,781.76,319.12,1736.89,135.84
2026-11-13,787.62,319.77,1724.65,135.84
2026-11-14,786.2,319.8,1701.21,135.84
2026-11-15,781.74,322.28,1700.36,135.84
2026-11-16,783.53,317.63,1709.86,135.84
2026-11-17,784.2,318.51,1709.66,135.84
2026-11-18,786.03,319.72,1701.44,135.9
2026-11-19,787.15,321.62,1719.22,135.9
2026-11-20,789.64,321.59,1721.57,135.9
2026-11-21,796.24,321.99,1727.11,135.91
2026-11-22,799.03,323.64,1745.6,135.91
2026-11-23,794.73,326.13,1743.77,135.91
2026-11-24,801.01,325.71,1777.12,135.91
2026-11-25,808.57,326.22,1769.98,135.91
2026-11-26,823.0,329.03,1802.81,135.92
2026-11-27,818.24,325.64,1786.92,135.92
2026-11-28,819.64,324.6,1795.55,135.92
2026-11-29,810.62,327.05,1785.15,135.92
2026-11-30,813.4,328.9,1803.69,135.92
2026-12-01,811.25,329.83,1795.94,135.92
2026-12-02,820.18,329.17,1800.87,135.96
2026-12-03,817.0,327.8,1790.3,135.97
2026-12-04,809.76,326.91,1805.88,135.97
2026-12-05,807.97,329.51,1795.2,135.97
2026-12-06,799.54,328.56,1823.23,135.97
2026-12-07,803.15,328.8,1806.81,135.98
2026-12-08,794.38,327.64,1784.81,135.98
2026-12-09,794.81,329.09,1800.58,136.0
2026-12-10,786.08,328.28,1790.98,136.0
2026-12-11,784.99,328.2,1791.0,136.0
2026-12-12,792.41,325.54,1785.85,136.0
2026-12-13,794.28,323.01,1764.64,136.02
2026-12-14,790.81,323.09,1763.53,136.02
2026-12-15,790.97,321.04,1784.22,136.02
2026-12-16,791.35,324.49,1800.83,136.02
2026-12-17,793.7,321.25,1804.79,136.03
2026-12-18,788.06,320.05,1823.41,136.03
2026-12-19,790.93,320.15,1805.94,136.03
2026-12-20,779.55,319.64,1800.7,136.06
2026-12-21,777.15,317.96,1807.38,136.06
2026-12-22,775.36,316.52,1805.36,136.06
2026-12-23,778.35,315.04,1801.42,136.1
2026-12-24,778.74,314.66,1781.85,136.12
2026-12-25,773.04,317.8,1748.34,136.12
2026-12-26,769.15,317.99,1761.62,136.12
2026-12-27,770.28,319.94,1765.68,136.14
2026-12-28,770.23,320.82,1780.46,136.17
2026-12-29,768.07,322.67,1773.48,136.17
2026-12-30,766.34,318.28,1762.07,136.17
2026-12-31,769.56,317.87,1762.31,136.17
2027-01-01,767.66,320.02,1776.29,136.21
2027-01-02,767.58,319.18,1772.67,136.25
2027-01-03,777.08,322.06,1785.87,136.26
2027-01-04,771.31,324.52,1769.62,136.26
2027-01-05,763.79,323.83,1767.14,136.26
2027-01-06,767.37,323.1,1766.14,136.26
2027-01-07,764.8,321.55,1786.22,136.31
2027-01-08,763.75,320.61,1789.76,136.31
2027-01-09,760.76,318.72,1818.75,136.35
2027-01-10,759.96,319.48,1796.58,136.35
2027-01-11,766.96,317.24,1798.85,136.35
2027-01-12,770.64,318.27,1801.95,136.35
2027-01-13,774.59,319.33,1812.35,136.41
2027-01-14,768.87,316.78,1799.03,136.41
2027-01-15,764.31,319.3,1827.15,136.41
2027-01-16,752.76,320.19,1827.5,136.41
2027-01-17,749.69,321.46,1809.53,136.41
2027-01-18,753.93,320.32,1809.4,136.41
2027-01-19,756.36,321.38,1804.36,136.41
2027-01-20,755.72,323.26,1851.09,136.41
2027-01-21,755.91,323.17,1869.12,136.41
2027-01-22,753.34,326.48,1870.11,136.41
2027-01-23,754.47,326.62,1868.34,136.41
2027-01-24,757.94,328.56,1884.83,136.41
2027-01-25,751.52,329.11,1902.3,136.41
2027-01-26,753.04,330.14,1852.38,136.41
2027-01-27,757.19,327.48,1863.46,136.41
2027-01-28,755.75,328.16,1864.08,136.45
2027-01-29,758.95,327.04,1841.97,136.45
2027-01-30,771.07,325.74,1857.02,136.45
2027-01-31,770.92,328.65,1895.77,136.45
2027-02-01,772.87,328.37,1905.61,136.45
2027-02-02,770.03,326.81,1925.06,136.45
2027-02-03,771.09,326.3,1957.28,136.45
2027-02-04,773.33,324.27,1942.6,136.45
2027-02-05,774.45,326.66,1909.97,136.51
2027-02-06,770.41,325.61,1921.65,136.51
2027-02-07,771.58,326.54,1917.44,136.51
2027-02-08,778.09,328.82,1893.6,136.51
2027-02-09,780.31,328.08,1892.39,136.51
2027-02-10,784.74,329.02,1905.19,136.51
2027-02-11,784.01,327.41,1902.73,136.51
2027-02-12,787.54,331.49,1889.21,136.51
2027-02-13,789.05,333.12,1885.49,136.51
2027-02-14,785.23,332.87,1885.3,136.51
2027-02-15,786.9,331.67,1852.41,136.51
2027-02-16,782.92,331.55,1850.13,136.51
2027-02-17,780.49,331.07,1827.63,136.53
2027-02-18,781.6,334.37,1838.83,136.6
2027-02-19,783.17,332.42,1812.86,136.6
2027-02-20,778.36,332.71,1829.9,136.6
2027-02-21,783.17,332.76,1823.19,136.61
2027-02-22,785.93,332.64,1814.28,136.66
2027-02-23,783.19,332.53,1819.32,136.66
2027-02-24,776.89,332.42,1805.08,136.67
2027-02-25,776.56,333.94,1809.84,136.67
2027-02-26,774.95,335.02,1797.88,136.67
2027-02-27,775.73,335.8,1788.87,136.7
2027-02-28,774.47,330.84,1795.66,136.7
2027-03-01,766.26,331.41,1777.16,136.7
2027-03-02,764.91,328.77,1756.83,136.72
2027-03-03,763.91,329.9,1760.97,136.73
2027-03-04,766.87,332.4,1760.67,136.76
2027-03-05,764.22,330.95,1763.52,136.78
2027-03-06,771.59,330.59,1768.96,136.78
2027-03-07,763.81,329.68,1770.02,136.87
2027-03-08,769.62,331.79,1780.04,136.87
2027-03-09,768.96,332.02,1781.77,136.87
2027-03-10,772.89,334.96,1749.44,136.87
2027-03-11,773.52,335.73,1721.79,136.87
2027-03-12,778.68,336.21,1752.6,136.89
2027-03-13,777.31,336.39,1752.73,136.89
2027-03-14,772.92,337.84,1768.19,136.92
2027-03-15,779.27,335.01,1762.73,136.93
2027-03-16,779.08,335.23,1761.93,136.93
2027-03-17,780.32,335.19,1754.76,136.93
2027-03-18,785.93,336.47,1794.98,136.93
2027-03-19,781.78,336.23,1799.29,136.93
2027-03-20,784.63,334.58,1790.63,136.93
2027-03-21,782.39,334.66,1763.88,136.93
2027-03-22,782.11,332.94,1796.2,136.93
2027-03-23,782.72,329.84,1793.65,136.93
2027-03-24,776.58,331.11,1806.05,137.01
2027-03-25,773.55,332.14,1820.41,137.01
2027-03-26,779.61,332.99,1812.85,137.01
2027-03-27,783.71,335.23,1824.19,137.04
2027-03-28,783.73,334.19,1814.26,137.07
2027-03-29,785.08,331.9,1798.01,137.07
