Date,Fund_A,Fund_B,Fund_C,Fund_D
2027-04-19,714.65,289.04,862.15,131.67
2027-04-20,714.48,289.65,860.11,131.67
2027-04-21,717.82,287.55,857.53,131.6
2027-04-22,716.81,287.21,864.7,131.66
2027-04-23,722.18,286.38,868.78,131.69
2027-04-24,722.89,286.5,862.94,131.73
2027-04-25,728.44,284.02,868.13,131.7
2027-04-26,732.55,285.7,862.02,131.71
2027-04-27,732.32,283.81,861.47,131.74
2027-04-28,730.86,285.28,856.6,131.77
2027-04-29,725.65,287.77,852.95,131.73
2027-04-30,730.49,287.17,849.25,131.73
2027-05-01,726.61,286.99,853.67,131.74
2027-05-02,715.66,287.37,845.84,131.75
2027-05-03,714.77,285.11,826.86,131.78
2027-05-04,711.82,283.72,822.57,131.75
2027-05-05,706.92,281.07,824.13,131.69
2027-05-06,701.13,279.28,819.61,131.73
2027-05-07,706.37,282.19,822.27,131.73
2027-05-08,714.39,281.99,828.16,131.75
2027-05-09,713.19,283.35,836.82,131.73
2027-05-10,709.73,285.23,822.05,131.65
2027-05-11,703.9,285.63,820.53,131.65
2027-05-12,704.81,287.05,827.29,131.61
2027-05-13,718.52,283.37,830.98,131.62
2027-05-14,715.41,283.19,830.97,131.66
2027-05-15,713.65,285.58,831.07,131.69
2027-05-16,719.06,283.81,829.69,131.76
2027-05-17,723.89,283.47,830.84,131.75
2027-05-18,726.03,283.82,838.56,131.73
2027-05-19,733.84,283.95,829.79,131.71
2027-05-20,731.98,286.89,824.93,131.68
2027-05-21,733.3,287.48,834.01,131.67
2027-05-22,736.66,288.29,842.45,131.69
2027-05-23,746.51,286.45,841.86,131.65
2027-05-24,752.09,287.55,843.93,131.68
2027-05-25,750.58,287.12,840.85,131.73
2027-05-26,741.94,284.91,834.38,131.71
2027-05-27,738.2,284.19,829.71,131.68
2027-05-28,742.81,283.15,838.28,131.62
2027-05-29,744.75,283.21,844.46,131.65
2027-05-30,747.65,282.58,846.2,131.57
2027-05-31,760.8,282.18,844.07,131.61
2027-06-01,759.56,283.17,840.83,131.66
2027-06-02,759.32,281.44,842.73,131.65
2027-06-03,761.63,281.43,849.81,131.66
2027-06-04,755.08,282.64,860.86,131.69
2027-06-05,757.47,283.5,873.57,131.72
2027-06-06,769.09,285.94,865.37,131.71
2027-06-07,764.42,284.9,862.81,131.78
2027-06-08,775.76,283.49,857.35,131.78
2027-06-09,777.76,284.34,859.19,131.73
2027-06-10,774.6,283.1,864.36,131.73
2027-06-11,769.83,281.96,862.65,131.71
2027-06-12,768.79,279.4,879.65,131.79
2027-06-13,772.67,281.64,881.71,131.79
2027-06-14,774.03,279.45,881.88,131.76
2027-06-15,782.53,280.74,879.94,131.79
2027-06-16,781.59,283.69,871.44,131.82
2027-06-17,780.85,283.51,868.2,131.84
2027-06-18,786.26,284.56,867.13,131.83
2027-06-19,785.47,286.28,851.81,131.83
2027-06-20,782.62,288.18,844.83,131.82
2027-06-21,783.26,286.94,832.31,131.83
2027-06-22,788.07,285.28,829.09,131.84
2027-06-23,790.55,288.27,841.91,131.86
2027-06-24,780.6,287.03,853.04,131.88
2027-06-25,782.44,288.24,868.46,131.79
2027-06-26,781.01,289.08,878.26,131.78
2027-06-27,785.37,286.28,878.2,131.81
2027-06-28,791.03,287.75,886.26,131.86
2027-06-29,793.73,286.61,892.82,131.86
2027-06-30,791.83,285.46,905.71,131.82
2027-07-01,795.13,284.94,902.98,131.84
2027-07-02,792.36,284.97,903.22,131.83
2027-07-03,797.66,286.08,901.33,131.91
2027-07-04,808.9,286.76,905.41,131.92
2027-07-05,804.25,288.69,915.09,131.96
2027-07-06,798.5,287.51,903.37,131.97
2027-07-07,795.75,288.19,892.76,131.95
2027-07-08,790.41,286.87,886.66,131.96
2027-07-09,787.48,286.8,885.41,131.95
2027-07-10,783.78,284.55,874.83,131.93
2027-07-11,782.69,284.79,887.77,131.97
2027-07-12,781.56,282.31,883.71,131.96
2027-07-13,779.17,281.69,893.56,131.98
2027-07-14,777.18,282.83,901.15,132.0
2027-07-15,769.43,280.91,920.84,132.04
2027-07-16,763.81,281.9,922.2,132.03
2027-07-17,762.62,282.31,937.64,132.03
2027-07-18,761.23,284.76,934.16,132.0
2027-07-19,761.31,285.28,923.22,131.98
2027-07-20,753.25,282.39,926.8,131.95
2027-07-21,751.27,281.81,933.06,131.96
2027-07-22,752.14,282.08,920.67,132.01
2027-07-23,753.85,280.77,933.09,132.06
2027-07-24,759.82,282.34,933.86,132.04
2027-07-25,760.0,283.64,934.36,132.06
2027-07-26,760.17,284.58,924.57,132.03
2027-07-27,768.68,286.03,934.16,132.05
2027-07-28,772.02,286.44,933.78,132.04
2027-07-29,772.54,285.12,937.41,132.07
2027-07-30,775.26,287.37,929.08,132.09
2027-07-31,775.55,287.1,926.29,132.01
2027-08-01,774.87,291.13,925.35,132.01
2027-08-02,773.5,290.85,919.87,132.05
2027-08-03,771.16,288.05,921.16,132.08
2027-08-04,775.63,289.31,912.42,132.13
2027-08-05,773.23,288.98,909.55,132.17
2027-08-06,771.25,288.94,904.34,132.21
2027-08-07,774.28,288.28,894.79,132.24
2027-08-08,774.88,289.57,895.7,132.24
2027-08-09,779.0,290.6,894.2,132.22
2027-08-10,778.7,291.38,907.26,132.22
2027-08-11,782.07,290.9,911.1,132.26
2027-08-12,785.73,291.79,900.3,132.29
2027-08-13,786.58,294.09,905.67,132.32
2027-08-14,784.26,294.98,896.46,132.34
2027-08-15,787.43,293.77,894.4,132.32
2027-08-16,783.43,291.49,885.73,132.34
2027-08-17,786.25,291.49,880.54,132.39
2027-08-18,786.64,292.15,890.24,132.37
2027-08-19,790.86,290.5,899.58,132.31
2027-08-20,781.76,293.29,903.87,132.28
2027-08-21,780.51,292.7,893.7,132.36
2027-08-22,779.29,290.58,895.72,132.34
2027-08-23,778.3,288.42,907.01,132.26
2027-08-24,772.82,288.47,897.02,132.18
2027-08-25,774.23,286.51,899.44,132.25
2027-08-26,772.33,285.49,904.12,132.26
2027-08-27,768.01,285.28,908.33,132.33
2027-08-28,770.79,283.89,893.79,132.3
2027-08-29,769.34,283.05,899.57,132.34
2027-08-30,764.52,280.7,895.14,132.36
2027-08-31,772.04,280.94,891.1,132.33
2027-09-01,768.89,281.17,884.75,132.36
2027-09-02,768.72,280.76,878.31,132.43
2027-09-03,775.33,280.52,876.95,132.48
2027-09-04,776.37,279.11,861.23,132.52
2027-09-05,777.03,279.95,862.58,132.54
2027-09-06,775.14,281.38,866.29,132.6
2027-09-07,771.73,284.06,858.43,132.57
2027-09-08,770.19,283.63,862.58,132.53
2027-09-09,772.28,285.0,866.27,132.55
2027-09-10,771.07,285.97,858.17,132.59
2027-09-11,766.2,284.31,853.25,132.59
2027-09-12,771.4,286.08,858.05,132.61
2027-09-13,766.49,284.55,862.12,132.64
2027-09-14,766.82,279.21,875.6,132.65
2027-09-15,764.54,279.56,886.05,132.68
2027-09-16,758.72,280.85,894.35,132.69
2027-09-17,758.13,282.72,875.48,132.66
2027-09-18,765.23,280.84,874.63,132.64
2027-09-19,768.45,278.23,879.25,132.63
2027-09-20,777.46,279.01,879.72,132.7
2027-09-21,775.72,280.43,885.4,132.67
2027-09-22,771.51,277.82,881.56,132.72
2027-09-23,767.07,278.78,884.74,132.73
2027-09-24,767.38,278.2,871.54,132.76
2027-09-25,766.3,279.89,873.25,132.83
2027-09-26,769.17,282.61,878.0,132.83
2027-09-27,766.99,281.75,878.84,132.84
2027-09-28,763.33,282.12,877.89,132.88
2027-09-29,766.27,283.67,891.57,132.91
2027-09-30,769.32,286.61,908.42,132.85
2027-10-01,768.06,286.85,914.57,132.87
2027-10-02,762.19,288.19,910.21,132.89
2027-10-03,761.85,289.85,907.15,132.83
2027-10-04,767.29,292.58,905.02,132.83
2027-10-05,763.36,292.34,903.1,132.88
2027-10-06,761.51,292.75,900.67,132.86
2027-10-07,765.12,294.97,890.55,132.9
2027-10-08,765.98,296.32,886.46,132.89
2027-10-09,762.97,295.09,894.72,132.9
2027-10-10,762.12,295.02,900.6,132.93
2027-10-11,768.76,295.14,902.48,133.01
2027-10-12,771.87,296.06,891.59,132.99
2027-10-13,771.1,296.46,897.57,132.94
2027-10-14,762.66,296.73,903.39,132.99
2027-10-15,758.84,296.24,900.28,133.03
2027-10-16,758.37,296.73,909.37,133.04
2027-10-17,758.85,294.55,910.91,133.1
2027-10-18,754.95,294.8,906.98,133.03
2027-10-19,759.57,295.29,915.91,132.99
2027-10-20,761.85,294.34,923.2,132.98
2027-10-21,760.18,292.8,900.63,132.99
2027-10-22,759.54,291.56,899.44,132.98
2027-10-23,755.69,289.97,897.13,132.98
2027-10-24,755.96,289.85,880.72,132.97
2027-10-25,762.42,289.06,870.36,132.99
2027-10-26,767.47,288.21,877.89,132.97
2027-10-27,769.79,290.89,886.46,132.96
2027-10-28,772.19,290.76,895.57,132.95
2027-10-29,767.24,291.8,880.89,132.99
2027-10-30,763.4,293.21,878.79,132.98
2027-10-31,756.53,292.82,892.2,132.97
2027-11-01,758.94,292.87,894.63,132.98
2027-11-02,761.05,293.72,892.29,132.92
2027-11-03,763.7,292.68,895.36,132.92
2027-11-04,763.49,295.46,896.65,132.96
2027-11-05,765.77,294.33,908.91,132.93
2027-11-06,758.66,292.44,918.93,132.94
2027-11-07,762.89,294.0,927.63,132.87
2027-11-08,763.55,292.98,920.99,132.87
2027-11-09,763.7,291.74,918.15,132.84
2027-11-10,762.12,293.85,903.48,132.83
2027-11-11,756.57,294.91,894.85,132.82
2027-11-12,761.11,297.15,907.18,132.84
2027-11-13,757.22,296.73,904.22,132.81
2027-11-14,757.59,297.57,893.06,132.85
2027-11-15,763.74,297.57,882.08,132.86
2027-11-16,765.24,296.92,863.31,132.89
2027-11-17,761.98,296.56,860.21,132.91
2027-11-18,754.25,295.24,866.67,132.94
2027-11-19,755.04,297.34,866.52,132.91
2027-11-20,745.18,300.07,875.24,132.87
2027-11-21,751.76,297.91,877.87,132.86
2027-11-22,754.24,297.84,881.97,132.85
2027-11-23,757.67,297.43,881.63,132.85
2027-11-24,762.66,299.93,888.18,132.88
2027-11-25,760.8,299.97,861.65,132.87
2027-11-26,759.28,302.9,866.81,132.86
2027-11-27,752.99,303.45,860.09,132.89
2027-11-28,748.02,304.57,860.94,132.87
2027-11-29,750.85,304.24,867.84,132.95
2027-11-30,759.02,304.66,865.47,132.94
2027-12-01,761.63,304.79,881.2,133.0
2027-12-02,776.15,304.63,882.97,133.06
2027-12-03,773.26,303.79,888.86,133.05
2027-12-04,775.71,304.78,898.17,133.04
2027-12-05,776.97,303.98,903.08,133.09
2027-12-06,779.03,307.98,898.76,133.09
2027-12-07,780.79,308.71,893.23,133.09
2027-12-08,778.17,310.05,895.62,133.12
2027-12-09,773.91,312.02,905.86,133.16
2027-12-10,779.34,312.91,907.5,133.15
2027-12-11,781.85,310.21,910.89,133.19
2027-12-12,787.81,310.2,901.68,133.17
2027-12-13,788.55,312.64,896.93,133.13
2027-12-14,792.31,311.86,887.75,133.05
2027-12-15,792.31,309.75,893.85,133.07
2027-12-16,791.67,312.92,890.58,133.05
2027-12-17,784.94,314.73,898.93,133.08
2027-12-18,779.12,313.08,905.88,133.06
2027-12-19,782.02,315.14,907.96,133.05
2027-12-20,783.07,315.96,916.72,133.12
2027-12-21,784.2,313.86,912.04,133.2
2027-12-22,776.41,312.77,916.95,133.25
2027-12-23,781.87,313.34,924.3,133.21
2027-12-24,783.65,314.09,920.45,133.29
2027-12-25,777.62,311.34,925.81,133.34
2027-12-26,773.72,311.23,935.81,133.33
2027-12-27,771.76,311.15,933.14,133.38
2027-12-28,769.39,311.56,935.69,133.39
2027-12-29,775.65,311.13,934.65,133.48
2027-12-30,770.56,312.55,952.95,133.51
2027-12-31,776.31,311.27,935.67,133.49
2028-01-01,769.7,310.94,951.45,133.48
2028-01-02,770.24,311.04,958.05,133.56
2028-01-03,763.64,308.12,954.21,133.57
2028-01-04,764.44,307.37,945.29,133.59
2028-01-05,762.88,306.01,948.92,133.59
2028-01-06,768.6,307.2,950.5,133.64
2028-01-07,766.82,309.0,947.07,133.68
2028-01-08,760.79,310.02,946.37,133.73
2028-01-09,763.99,310.84,928.11,133.81
2028-01-10,764.45,308.18,935.55,133.79
2028-01-11,766.67,305.21,930.83,133.82
2028-01-12,769.25,304.24,940.54,133.87
2028-01-13,770.0,305.31,941.3,133.8
2028-01-14,772.29,304.13,961.19,133.87
2028-01-15,772.04,303.17,970.04,133.87
2028-01-16,776.35,304.45,961.44,133.79
2028-01-17,778.01,307.63,951.15,133.83
2028-01-18,778.84,305.9,947.31,133.82
2028-01-19,778.95,306.59,944.51,133.87
2028-01-20,781.09,306.04,950.55,133.88
2028-01-21,784.25,308.15,949.18,133.88
2028-01-22,784.49,307.93,966.93,133.91
2028-01-23,791.61,305.35,976.58,133.94
2028-01-24,790.19,304.17,968.38,133.92
2028-01-25,792.05,302.98,969.89,133.9
2028-01-26,790.82,305.14,972.95,133.93
2028-01-27,787.19,303.92,974.36,133.91
2028-01-28,784.21,305.59,968.39,133.84
2028-01-29,787.46,305.56,957.27,133.88
2028-01-30,788.01,303.19,950.71,133.91
2028-01-31,785.6,304.94,946.12,133.91
2028-02-01,777.78,305.88,944.02,133.96
2028-02-02,783.87,305.81,939.86,133.97
2028-02-03,781.58,307.83,943.59,133.98
2028-02-04,789.51,307.32,955.99,133.95
2028-02-05,786.58,305.74,939.26,133.96
2028-02-06,790.23,305.23,950.72,133.99
2028-02-07,794.29,302.77,952.73,133.99
2028-02-08,799.14,301.45,961.43,134.05
2028-02-09,804.42,301.61,950.81,134.09
2028-02-10,809.3,298.24,952.46,134.11
2028-02-11,804.13,300.14,966.95,134.08
2028-02-12,803.38,300.96,977.8,134.05
2028-02-13,797.28,299.29,968.25,134.05
2028-02-14,806.32,301.4,959.35,134.07
2028-02-15,797.9,295.99,972.03,134.04
2028-02-16,796.89,297.89,971.42,133.99
2028-02-17,795.87,299.04,980.51,134.02
2028-02-18,794.85,299.83,982.45,134.03
2028-02-19,799.98,298.83,966.05,134.04
2028-02-20,798.66,299.65,951.31,134.01
2028-02-21,790.31,299.41,962.07,133.96
2028-02-22,792.37,298.34,976.36,134.05
2028-02-23,792.86,299.67,970.06,134.08
2028-02-24,797.37,299.82,977.16,134.04
2028-02-25,797.76,300.39,998.33,134.06
2028-02-26,798.02,301.16,1002.25,134.1
2028-02-27,790.91,301.57,992.4,134.07
2028-02-28,783.67,300.82,1004.91,134.1
2028-02-29,784.17,302.04,1006.06,134.11
2028-03-01,783.46,303.92,1000.82,134.09
2028-03-02,780.36,306.54,992.41,134.09
2028-03-03,789.23,305.28,986.25,134.1
2028-03-04,793.43,307.85,1003.01,134.08
2028-03-05,791.89,309.71,995.91,134.08
2028-03-06,791.55,310.01,990.4,134.11
2028-03-07,796.86,307.58,992.04,134.17
2028-03-08,801.83,309.13,975.55,134.19
2028-03-09,797.35,310.51,971.66,134.15
2028-03-10,790.65,311.88,958.77,134.2
2028-03-11,797.43,310.5,960.07,134.2
2028-03-12,803.22,312.31,963.53,134.23
2028-03-13,804.29,310.38,960.56,134.2
2028-03-14,809.25,313.18,966.28,134.2
2028-03-15,804.95,312.95,962.46,134.22
2028-03-16,810.04,314.24,946.86,134.21
2028-03-17,808.81,312.5,947.73,134.22
2028-03-18,808.16,309.27,955.56,134.24
2028-03-19,812.7,309.61,962.71,134.27
2028-03-20,803.25,309.45,947.63,134.29
2028-03-21,802.88,311.23,950.47,134.3
2028-03-22,796.81,310.56,951.63,134.28
2028-03-23,795.82,310.18,945.1,134.26
2028-03-24,800.47,311.04,942.18,134.25
2028-03-25,801.07,308.91,930.32,134.25
2028-03-26,805.08,309.65,927.05,134.3
2028-03-27,813.36,312.19,925.57,134.29
2028-03-28,810.0,313.79,920.49,134.27
2028-03-29,811.21,312.82,918.43,134.32
2028-03-30,808.18,311.91,912.25,134.27
2028-03-31,810.67,308.58,914.03,134.28
2028-04-01,809.95,311.16,890.81,134.26
2028-04-02,811.74,307.24,873.92,134.27
2028-04-03,810.95,306.8,892.12,134.26
2028-04-04,815.9,306.47,889.07,134.35
2028-04-05,804.1,303.97,872.12,134.4
2028-04-06,803.48,302.97,870.95,134.37
2028-04-07,802.94,300.9,873.62,134.41
2028-04-08,796.28,303.97,864.79,134.46
2028-04-09,792.9,304.3,860.32,134.49
2028-04-10,796.01,303.36,850.26,134.4
2028-04-11,790.97,303.44,866.2,134.39
2028-04-12,795.83,304.0,880.34,134.36
2028-04-13,799.36,303.12,885.82,134.3
2028-04-14,798.81,307.68,879.39,134.28
2028-04-15,805.62,304.18,890.57,134.2
2028-04-16,806.74,305.76,887.93,134.27
2028-04-17,807.26,303.0,892.79,134.25
2028-04-18,806.58,306.03,901.22,134.23
2028-04-19,807.4,307.87,899.78,134.23
2028-04-20,804.06,310.44,895.04,134.25
2028-04-21,807.68,310.12,889.36,134.3
2028-04-22,811.79,312.53,877.43,134.29
2028-04-23,808.7,310.8,876.42,134.22
2028-04-24,814.53,309.97,875.86,134.23
2028-04-25,815.11,312.64,877.94,134.22
2028-04-26,804.93,312.13,880.14,134.19
2028-04-27,797.98,312.63,865.19,134.22
2028-04-28,800.17,313.86,870.72,134.22
2028-04-29,807.85,314.28,882.65,134.2
2028-04-30,804.21,317.8,889.72,134.22
2028-05-01,801.42,318.06,896.56,134.27
2028-05-02,802.66,315.6,897.04,134.25
2028-05-03,805.06,315.17,890.57,134.27
2028-05-04,805.64,315.69,879.91,134.33
2028-05-05,808.15,317.09,874.01,134.33
2028-05-06,812.9,317.87,864.49,134.39
2028-05-07,812.78,318.77,873.2,134.41
2028-05-08,813.18,317.51,882.52,134.4
2028-05-09,813.66,314.87,866.51,134.43
2028-05-10,812.67,315.6,872.61,134.44
2028-05-11,813.21,315.39,861.54,134.45
2028-05-12,811.48,315.71,863.67,134.45
2028-05-13,808.8,314.71,863.25,134.42
2028-05-14,812.16,313.03,869.52,134.46
2028-05-15,810.76,316.11,870.58,134.46
2028-05-16,805.15,316.21,869.53,134.49
2028-05-17,811.54,317.84,881.42,134.45
2028-05-18,812.49,316.3,888.63,134.49
2028-05-19,810.2,317.46,879.09,134.51
2028-05-20,812.24,317.81,883.03,134.49
2028-05-21,824.95,317.23,888.66,134.52
2028-05-22,833.33,316.16,877.97,134.52
2028-05-23,826.69,313.08,878.91,134.55
2028-05-24,830.31,315.06,871.06,134.51
2028-05-25,831.72,311.8,865.68,134.52
2028-05-26,828.97,311.17,856.79,134.49
2028-05-27,831.03,311.53,858.44,134.56
2028-05-28,821.86,309.28,864.25,134.63
2028-05-29,832.79,307.79,879.35,134.73
2028-05-30,825.32,308.49,871.87,134.76
2028-05-31,817.83,305.74,868.23,134.75
2028-06-01,813.77,303.2,861.23,134.73
2028-06-02,812.49,304.64,861.33,134.67
2028-06-03,814.68,305.0,846.8,134.65
2028-06-04,821.08,305.64,843.65,134.62
2028-06-05,829.05,308.27,836.61,134.62
2028-06-06,826.06,308.06,835.26,134.59
2028-06-07,824.54,307.65,840.84,134.52
2028-06-08,823.05,306.63,833.45,134.56
2028-06-09,829.79,307.81,822.87,134.54
2028-06-10,835.01,308.0,824.66,134.53
2028-06-11,839.4,307.35,804.94,134.54
2028-06-12,840.1,304.44,802.99,134.57
2028-06-13,842.08,301.31,814.13,134.63
2028-06-14,846.9,304.39,808.61,134.65
2028-06-15,844.13,307.18,805.12,134.56
2028-06-16,843.73,305.58,809.39,134.57
2028-06-17,836.23,304.15,807.07,134.59
2028-06-18,833.54,303.36,801.16,134.57
2028-06-19,822.33,304.64,813.15,134.57
2028-06-20,816.31,304.97,806.92,134.63
2028-06-21,817.14,304.98,820.57,134.69
2028-06-22,813.54,304.39,824.23,134.7
2028-06-23,823.92,305.28,820.52,134.69
2028-06-24,819.61,305.33,821.94,134.58
2028-06-25,823.71,307.43,816.29,134.64
2028-06-26,822.33,306.88,815.93,134.66
2028-06-27,832.44,308.21,819.23,134.63
2028-06-28,833.09,307.43,810.89,134.61
2028-06-29,826.03,306.39,805.89,134.53
2028-06-30,829.47,306.75,802.16,134.55
2028-07-01,826.1,309.38,802.31,134.5
2028-07-02,831.81,310.15,805.38,134.51
2028-07-03,836.23,310.56,816.17,134.52
2028-07-04,832.06,310.23,821.8,134.5
2028-07-05,837.2,312.9,841.59,134.55
2028-07-06,831.82,310.81,846.13,134.61
2028-07-07,825.9,311.54,851.26,134.61
2028-07-08,827.4,309.27,850.09,134.63
2028-07-09,831.29,309.06,856.32,134.67
2028-07-10,828.09,309.39,843.31,134.67
2028-07-11,832.68,308.69,839.71,134.71
2028-07-12,836.49,309.01,833.67,134.73
2028-07-13,834.21,307.18,827.88,134.68
2028-07-14,832.51,306.55,836.36,134.69
2028-07-15,833.34,306.32,833.35,134.75
2028-07-16,833.73,303.12,846.67,134.8
2028-07-17,834.09,301.55,839.3,134.77
2028-07-18,838.24,300.21,842.38,134.84
2028-07-19,843.34,301.24,848.66,134.87
2028-07-20,839.29,302.54,849.83,134.95
2028-07-21,837.36,302.1,846.42,134.95
2028-07-22,830.4,301.13,847.28,134.97
2028-07-23,825.99,296.95,842.13,134.95
2028-07-24,826.17,297.34,849.29,134.97
2028-07-25,827.55,295.43,848.81,134.96
2028-07-26,829.96,295.19,856.79,134.89
2028-07-27,829.97,293.47,856.76,134.96
2028-07-28,834.29,294.21,849.15,134.95
2028-07-29,833.54,296.61,853.32,134.98
2028-07-30,839.9,294.95,857.2,135.0
2028-07-31,840.64,294.46,857.42,135.04
2028-08-01,847.17,291.78,854.08,135.03
2028-08-02,844.05,291.09,859.02,135.02
2028-08-03,846.07,289.98,854.34,135.04
2028-08-04,852.48,290.48,841.58,135.1
2028-08-05,847.72,290.49,839.77,135.11
2028-08-06,844.33,290.56,831.82,135.11
2028-08-07,848.06,289.81,812.6,135.11
2028-08-08,849.29,291.12,810.41,135.12
2028-08-09,848.74,290.88,815.11,135.18
2028-08-10,849.6,289.35,808.1,135.15
2028-08-11,848.19,288.56,808.16,135.15
2028-08-12,840.35,287.3,819.54,135.11
2028-08-13,839.94,287.8,815.89,135.14
2028-08-14,845.32,287.56,825.68,135.11
2028-08-15,839.62,286.1,825.39,135.09
2028-08-16,830.49,283.54,837.76,135.08
2028-08-17,838.88,283.3,832.82,135.09
2028-08-18,839.78,283.64,836.4,135.09
2028-08-19,844.55,283.79,835.15,135.05
2028-08-20,844.18,285.65,826.15,135.01
2028-08-21,845.09,288.44,814.84,135.03
2028-08-22,843.67,287.89,816.55,135.02
2028-08-23,846.65,288.72,826.97,135.02
2028-08-24,852.11,289.47,821.49,135.03
2028-08-25,853.16,289.8,817.99,135.06
2028-08-26,860.06,288.34,821.72,135.05
2028-08-27,859.23,289.62,815.77,135.01
2028-08-28,858.77,292.14,819.33,135.0
2028-08-29,868.49,291.74,824.13,134.99
2028-08-30,865.87,292.52,817.02,134.99
2028-08-31,866.17,293.24,812.11,135.04
2028-09-01,868.28,294.75,807.74,135.01
2028-09-02,862.86,295.52,813.09,135.05
2028-09-03,859.8,295.72,820.95,135.13
2028-09-04,864.76,296.45,830.53,135.12
2028-09-05,861.79,298.57,841.68,135.2
2028-09-06,861.55,298.66,836.37,135.2
2028-09-07,862.26,298.99,826.3,135.27
2028-09-08,865.03,299.53,827.58,135.27
2028-09-09,863.7,303.87,823.73,135.24
2028-09-10,867.96,303.0,823.73,135.23
2028-09-11,870.34,302.1,821.83,135.22
2028-09-12,872.81,304.78,818.47,135.23
2028-09-13,872.91,309.13,825.34,135.22
2028-09-14,870.36,307.43,828.01,135.29
2028-09-15,864.77,307.86,838.99,135.27
2028-09-16,864.59,309.05,844.15,135.28
2028-09-17,863.24,306.84,860.23,135.3
2028-09-18,865.87,309.28,845.93,135.3
2028-09-19,875.9,311.33,844.51,135.3
2028-09-20,873.68,312.42,844.6,135.3
2028-09-21,872.47,312.38,845.52,135.35
2028-09-22,871.51,310.65,855.07,135.34
2028-09-23,871.31,306.65,855.3,135.35
2028-09-24,873.71,306.27,864.2,135.35
2028-09-25,874.63,307.94,859.56,135.37
2028-09-26,874.59,308.29,872.62,135.39
2028-09-27,881.81,306.5,871.73,135.37
2028-09-28,888.96,309.06,887.82,135.39
2028-09-29,897.33,310.44,890.4,135.34
2028-09-30,909.09,313.08,892.66,135.38
2028-10-01,913.36,312.53,895.01,135.43
2028-10-02,912.8,311.32,911.44,135.43
2028-10-03,913.02,311.78,913.15,135.46
2028-10-04,921.02,310.82,901.16,135.44
2028-10-05,918.85,309.98,917.86,135.43
2028-10-06,918.58,308.88,900.57,135.47
2028-10-07,925.81,311.18,913.64,135.44
2028-10-08,933.63,311.72,898.04,135.49
2028-10-09,928.42,311.04,894.25,135.46
2028-10-10,922.87,311.75,896.32,135.5
2028-10-11,925.99,309.96,908.68,135.45
2028-10-12,928.98,311.04,907.27,135.46
2028-10-13,932.33,311.81,896.46,135.51
2028-10-14,929.36,311.46,894.62,135.56
2028-10-15,940.17,312.52,885.86,135.58
2028-10-16,932.23,310.81,888.22,135.58
2028-10-17,946.27,310.17,899.49,135.59
2028-10-18,944.62,310.64,905.87,135.61
2028-10-19,951.95,309.12,913.06,135.6
2028-10-20,955.02,308.82,902.79,135.59
2028-10-21,960.66,309.8,890.56,135.55
2028-10-22,971.07,310.42,895.63,135.49
2028-10-23,974.04,308.86,893.02,135.51
2028-10-24,968.95,307.08,892.19,135.51
2028-10-25,967.47,304.63,901.82,135.49
2028-10-26,970.0,302.47,903.92,135.52
2028-10-27,972.43,302.54,914.66,135.54
2028-10-28,975.59,303.03,920.05,135.55
2028-10-29,973.11,302.88,918.81,135.57
2028-10-30,964.22,301.85,923.4,135.56
2028-10-31,972.33,301.62,923.46,135.59
2028-11-01,983.96,302.79,919.16,135.67
2028-11-02,994.73,302.77,933.85,135.63
2028-11-03,981.13,302.44,926.12,135.62
2028-11-04,978.92,301.56,933.48,135.66
2028-11-05,973.99,301.72,932.8,135.68
2028-11-06,976.37,302.04,951.94,135.63
2028-11-07,985.71,304.25,946.79,135.6
2028-11-08,984.42,304.46,946.34,135.58
2028-11-09,988.43,307.13,933.72,135.65
2028-11-10,989.66,307.6,922.1,135.72
2028-11-11,988.26,308.87,928.75,135.79
2028-11-12,973.63,310.29,915.63,135.8
2028-11-13,969.38,311.13,916.01,135.83
2028-11-14,972.56,309.81,912.03,135.84
2028-11-15,973.06,311.65,915.92,135.83
2028-11-16,974.6,314.05,917.8,135.89
2028-11-17,967.59,311.28,926.06,135.92
2028-11-18,967.88,314.33,922.92,135.95
2028-11-19,971.64,317.55,936.21,135.95
2028-11-20,967.04,319.24,938.82,135.89
2028-11-21,968.28,316.14,947.03,135.94
2028-11-22,978.25,311.55,951.08,135.98
2028-11-23,986.7,313.39,955.83,135.98
2028-11-24,994.15,312.87,958.73,135.95
2028-11-25,993.63,314.76,974.84,135.93
2028-11-26,988.03,315.25,992.65,135.93
2028-11-27,985.99,315.89,978.78,135.89
2028-11-28,982.65,313.34,973.19,135.93
2028-11-29,993.33,311.68,974.97,136.0
2028-11-30,988.58,314.39,986.99,136.04
2028-12-01,996.33,315.69,989.21,136.1
2028-12-02,995.82,319.1,984.49,136.11
2028-12-03,987.3,319.73,1006.32,136.11
2028-12-04,993.47,319.92,1022.12,136.16
2028-12-05,998.59,320.6,1043.13,136.17
2028-12-06,992.5,321.4,1047.51,136.22
2028-12-07,988.31,321.18,1036.48,136.23
2028-12-08,990.46,322.12,1044.09,136.18
2028-12-09,994.52,322.09,1048.09,136.18
2028-12-10,998.41,324.33,1038.46,136.2
2028-12-11,999.35,328.07,1038.6,136.14
2028-12-12,986.27,328.02,1038.52,136.17
2028-12-13,984.1,322.4,1048.38,136.17
2028-12-14,981.17,321.07,1048.54,136.23
